theta,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
1.759,595.798141445191,414.194575908676,287.945085387531,200.177349056144,139.161851021753,96.7443163330573,67.2559517858646,46.7558531815984,32.5043323109829,22.5967776671568,15.7091170510334,10.9208650081885,7.59210668172025,5.27797787294344,3.66921219565484,2.5508098860661,1.77330465721166,1.23278862312166,0.857025770003832,0.595798141445191
1.76,595.191884321792,413.773110323858,287.652085549129,199.973657679206,139.020246243861,96.6458737115631,67.187515184565,46.70827654938,32.4712573789983,22.5737842127071,15.6931321671407,10.9097524320586,7.58438129884773,5.27260724242275,3.66547857200593,2.54821429780174,1.77150022294843,1.23153419342069,0.856153699512406,0.595191884321792
1.761,594.58612816943,413.351993010495,287.359327826534,199.770134619432,138.878758478851,96.5475124365804,67.1191351347741,46.6607392313632,32.4382097779634,22.5508097585366,15.6771604921053,10.8986490386311,7.57666229972382,5.2672410498381,3.66174803357818,2.5456208543609,1.76969727975107,1.23028080029797,0.85528234964271,0.59458612816943
1.762,593.980872064903,412.931223326785,287.066811773569,199.566779566645,138.737387511087,96.4492323582021,67.0508115322778,46.6132411550988,32.4051894575121,22.5278542696314,15.6612020015857,10.887554810984,7.56894967258439,5.26187928701117,3.65802057468608,2.54302955179107,1.7678958248718,1.22902844184326,0.854411719066768,0.593980872064903
1.763,593.376115087033,412.510800632332,286.774536945035,199.363592211344,138.596133125407,96.3510333268494,66.9825442730898,46.5657822482965,32.3721963673887,22.504917711054,15.6452566712935,10.8764697322322,7.5612434056911,5.25652194578154,3.65429618965658,2.54044038614836,1.76609585556888,1.22777711615053,0.85354180645951,0.593376115087033
1.764,592.771856316661,412.090724288143,286.48250289671,199.16057224471,138.454995107123,96.2529151932713,66.914333253452,46.5183624388244,32.3392304574475,22.4820000479435,15.6293244769939,10.8653937855278,7.55354348733134,5.25116901800667,3.65057487282903,2.53785335349756,1.76429736910657,1.22652682131791,0.852672610498772,0.592771856316661
1.765,592.168094836638,411.670993656621,286.190709185341,198.957719358596,138.313973242013,96.1548778085433,66.8461783698329,46.4709816547081,32.3062916776527,22.4591012455152,15.6134053945046,10.8543269540595,7.54584990581809,5.24582049556185,3.6468566185552,2.53526844991204,1.7625003627551,1.22527755544768,0.85180412986528,0.592168094836638
1.766,591.564829731821,411.251608101567,285.899155368647,198.755033245532,138.173067316326,96.0569210240667,66.7780795189281,46.4236398241311,32.2733799780776,22.4362212690607,15.5974993996968,10.843269221053,7.53816264948993,5.24047637034015,3.6431414211992,2.53268567147377,1.76070483379069,1.2240293166463,0.850936363242648,0.591564829731821
1.767,590.962060089066,410.83256698817,285.607841005311,198.552513598718,138.032277116776,95.9590446915674,66.7100365976582,46.3763368754334,32.2404953089051,22.4133600839472,15.5816064684938,10.8322205697706,7.5304817067109,5.23513663425231,3.63942927513745,2.53010501427328,1.75891077949551,1.22278210302433,0.850069309317365,0.590962060089066
1.768,590.359784997227,410.413869683006,285.316765654982,198.350160112025,137.891602430545,95.8612486630952,66.6420495031696,46.3290727371119,32.2076376204264,22.3905176556178,15.565726576872,10.821180983511,7.52280706587047,5.2298012792268,3.63572017475866,2.52752647440964,1.75711819715765,1.2215359126965,0.84920296677879,0.590359784997227
1.769,589.758003547142,409.995515554034,285.025928878269,198.147972479991,137.751043045279,95.763532791023,66.5741181328328,46.2818473378193,32.1748068630416,22.3676939495908,15.54985970086,10.8101504456096,7.51513871538344,5.22447029720965,3.63201411446379,2.52495004799045,1.75532708407115,1.22029074378162,0.848337334319142,0.589758003547143
1.77,589.156714831636,409.577503970591,284.735330236741,197.945950397821,137.610598749086,95.6658969280454,66.5062423842422,46.2346606063639,32.1420029872587,22.3448889314599,15.5340058165386,10.799128939438,7.50747664368989,5.2191436801645,3.628311088666,2.52237573113177,1.75353743753591,1.21904659440263,0.847472410633494,0.589156714831637
1.771,588.555917945509,409.15983430339,284.444969292921,197.744093561386,137.470269330537,95.5683409271784,66.4384221552156,46.1875124717095,32.1092259436937,22.3221025668935,15.518164900041,10.788116448404,7.49982083925509,5.21382142007248,3.62461109179065,2.51980351995814,1.75174925485776,1.21780346268653,0.846608194419761,0.588555917945509
1.772,587.955611985533,408.742505924512,284.154845610284,197.542401667217,137.330054578663,95.4708646417578,66.3706573437931,46.1404028629742,32.0764756830702,22.2993348216351,15.5023369275521,10.7771129559516,7.49217129056943,5.2085035089322,3.62091411827521,2.51723341060255,1.74996253334837,1.21656134676442,0.845744684378695,0.587955611985533
1.773,587.355796050447,408.325518207407,283.864958753259,197.340874412506,137.189954282955,95.373467925439,66.3029478482368,46.0933317094307,32.043752156219,22.2765856615026,15.4865218753089,10.766118445561,7.48452798614836,5.20318993875968,3.61722016256929,2.5146653992064,1.74817727032526,1.21532024477147,0.844881879213876,0.587355796050447
1.774,586.756469240948,407.908870526887,283.575308287217,197.139511495104,137.04996823336,95.2761506321954,66.2352935670304,46.0462989405054,32.0110553140778,22.2538550523883,15.4707197196,10.755132900748,7.4768909145323,5.19788070158831,3.61352921913455,2.51209948191947,1.7463934631118,1.2140801548469,0.844019777631705,0.586756469240948
1.775,586.15763065969,407.492562259124,283.285893778479,196.93831261352,136.910096220284,95.1789126163179,66.1676943988778,45.9993044857781,31.9783851076911,22.2311429602586,15.4549304367653,10.7441563050646,7.4692600642866,5.19257578946878,3.60984128244471,2.50953565489993,1.74461110903717,1.21284107513398,0.843158378341393,0.58615763065969
1.776,585.559279411277,407.076592781643,282.996714794305,196.737277466916,136.770338034586,95.0817537324141,66.1001502427032,45.9523482749817,31.9457414882096,22.208449351154,15.4391540031965,10.7331886420981,7.46163542400143,5.18727519446909,3.60615634698546,2.50697391431428,1.74283020543635,1.21160300378001,0.842297680054956,0.585559279411277
1.777,584.961414602255,406.660961473323,282.707770902894,196.536405755108,136.630693467581,94.9846738354071,66.0326609976503,45.9054302380014,31.9131244068902,22.1857741911883,15.4233903953362,10.7222298954719,7.45401698229173,5.18197890867441,3.60247440725451,2.50441425633736,1.74105074965012,1.2103659389363,0.841437681487206,0.584961414602255
1.778,584.364035341107,406.245667714387,282.419061673385,196.335697178563,136.491162311036,94.8876727805346,65.9652265630813,45.8585503048747,31.8805338150952,22.1631174465493,15.4076395896783,10.7112800488445,7.44640472779715,5.1766869241871,3.59879545776145,2.50185667715229,1.739272739025,1.20912987875819,0.840578381355743,0.584364035341107
1.779,583.767140738252,405.830710886405,282.130586675847,196.135151438398,136.351744357169,94.7907504233482,65.8978468385768,45.8117084057908,31.8479696642928,22.1404790834978,15.3919015627676,10.7003390859102,7.43879864918195,5.17139923312666,3.59511949302781,2.49930117295046,1.73749617091329,1.20789482140501,0.839719778380947,0.583767140738252
1.78,583.170729906033,405.416090372284,281.842345481283,195.934768236375,136.212439398648,94.6939066197125,65.8305217239348,45.7649044710899,31.8154319060559,22.1178590683678,15.3761762911998,10.6894069903983,7.43119873513497,5.16611582762963,3.59144650758699,2.49674773993154,1.73572104267301,1.20666076504008,0.838861871285968,0.583170729906033
1.781,582.574801958717,405.001805556269,281.554337661623,195.734547274905,136.07324722859,94.5971412258041,65.7632511191703,45.7181384312631,31.7829204920626,22.0952573675661,15.3604637516211,10.6784837460735,7.4236049743695,5.16083669984958,3.5877764959842,2.49419637430339,1.73394735166791,1.20542770783069,0.838004658796724,0.582574801958717
1.782,581.979356012485,404.587855823936,281.266562789726,195.534488257041,135.934167640561,94.5004540981106,65.6960349245147,45.6714102169521,31.7504353740953,22.0726739475723,15.3447639207283,10.6675693367357,7.41601735562329,5.15556184195707,3.58410945277647,2.4916470722821,1.73217509526743,1.2041956479481,0.837148139641886,0.581979356012486
1.783,581.384391185431,404.174240562189,280.97902043937,195.334590886478,135.79520042857,94.40384509343,65.6288730404149,45.6247197589481,31.7179765040408,22.0501087749383,15.3290767752687,10.6566637462195,7.40843586765841,5.15029124613958,3.58044537253259,2.48909983009194,1.73040427084671,1.20296458356751,0.836292312552875,0.581384391185432
1.784,580.789906597553,403.760959159257,280.691710185258,195.134854867551,135.656345387075,94.3073140688697,65.561765367533,45.5780669881924,31.6855438338896,22.0275618162884,15.3134022920396,10.6457669583949,7.40086049926122,5.14502490460146,3.57678424983308,2.48655464396532,1.72863487578655,1.2017345128681,0.835437176263853,0.580789906597553
1.785,580.195901370749,403.348011004691,280.404631603009,194.935279905234,135.517602310975,94.2108608818456,65.4947118067454,45.5314518357748,31.6531373157362,22.005033038319,15.2977404478886,10.6348789571662,7.39329123924228,5.1397628095639,3.57312607927016,2.48401151014279,1.72686690747341,1.20050543403294,0.834582729511714,0.580195901370749
1.786,579.602374628811,402.935395489357,280.117784269157,194.735865705138,135.378970995613,94.1144853900811,65.4277122591427,45.4848742329342,31.6207569017782,21.9825224077981,15.282091219713,10.6239997264729,7.38572807643631,5.13450495326487,3.56947085544774,2.48147042487303,1.7251003632994,1.19927734524903,0.833728971036078,0.579602374628811
1.787,579.009325497422,402.523112005436,279.831167761152,194.536611973508,135.240451236772,94.0181874516064,65.3607666260283,45.4383341110576,31.5884025443164,21.9600298915657,15.2664545844603,10.6131292502887,7.37817099970208,5.12925132795907,3.56581857298133,2.47893138441277,1.72333524066223,1.1980502447073,0.832875899579281,0.579009325497422
1.788,578.416753104146,402.111159946417,279.544781657352,194.33751841722,135.102042830675,93.9219669247578,65.2938748089188,45.3918314016798,31.5560741957542,21.9375554565329,15.2508305191274,10.6022675126223,7.37061999792239,5.12400192591791,3.56216922649808,2.47639438502686,1.72157153696523,1.19682413060256,0.832023513886371,0.578416753104146
1.789,577.824656578428,401.699538707096,279.258625537022,194.138584743785,134.963745573986,93.8258236681762,65.2270367095422,45.345366036483,31.5237718085976,21.9150990696823,15.2352190007607,10.5914144975163,7.36307506000394,5.1187567394294,3.55852281063666,2.47385942298813,1.71980924961732,1.1955990011335,0.831171812705097,0.577824656578428
1.79,577.233035051585,401.288247683571,278.972698980335,193.93981066134,134.825559263804,93.7297575408071,65.1602522298385,45.2989379472965,31.4914953354549,21.8926606980675,15.2196200064561,10.5805701890482,7.35553617487735,5.11351576079818,3.55487932004731,2.47132649457748,1.71804837603301,1.1943748545027,0.8303207947859,0.577233035051585
1.791,576.641887656801,400.877286273238,278.687001568365,193.741195878652,134.687483697665,93.633768401899,65.0935212719583,45.2525470660962,31.4592447290361,21.8702403088128,15.2040335133588,10.5697345713292,7.34800333149699,5.10827898234542,3.55123874939177,2.46879559608377,1.71628891363233,1.1931516889166,0.829470458881913,0.576641887656801
1.792,576.051213529125,400.46665387479,278.401532883086,193.542740105112,134.54951867354,93.5378561110029,65.0268437382625,45.206193325004,31.4270199421529,21.8478378691132,15.1884594986628,10.558907628505,7.34047651884099,5.10304639640879,3.54760109334325,2.46626672380387,1.71453085984088,1.1919295025855,0.828620803748943,0.576051213529125
1.793,575.461011805462,400.056349888207,278.116292507371,193.344443050736,134.411663989834,93.4420205279715,64.9602195313216,45.1598766562876,31.3948209277183,21.8254533462343,15.1728979396115,10.5480893447553,7.33295572591116,5.09781799534243,3.54396634658639,2.46373987404257,1.7127742120898,1.19070829372353,0.827771828145472,0.575461011805462
1.794,574.871281624567,399.646373714761,277.831280024987,193.146304426161,134.273919445386,93.3462615129581,64.8936485539152,45.1135969923602,31.3626476387465,21.8030867075117,15.1573488134969,10.5372797042935,7.32544094173288,5.09259377151686,3.54033450381723,2.4612150431126,1.71101896781572,1.18948806054866,0.826923530832644,0.574871281624567
1.795,574.282022127045,399.236724757004,277.546495020593,192.948323942647,134.136284839463,93.2505789264158,64.8271307090314,45.0673542657797,31.3305000283521,21.7807379203512,15.1418120976596,10.5264786913672,7.31793215535507,5.08737371731897,3.53670555974321,2.45869222733461,1.70926512446078,1.18826880128268,0.826075910574261,0.574282022127045
1.796,573.693232455341,398.827402418771,277.261937079739,192.750501312071,133.998759971765,93.154972629097,64.7606658998661,45.0211484092487,31.2983780497505,21.7584069522285,15.126287769489,10.5156862902575,7.31042935585014,5.08215782515198,3.53307950908307,2.45617142303711,1.70751267947258,1.18705051415118,0.825228966136773,0.573693232455341
1.797,573.104911753736,398.418406105174,276.977605788862,192.552836246925,133.86134464242,93.0594424820521,64.6942540298227,44.9749793556138,31.2662816562573,21.7360937706886,15.1107758064227,10.5049024852792,7.30293253231387,5.07694608743535,3.52945634656691,2.45365262655649,1.70576163030422,1.18583319738359,0.824382696289272,0.573104911753736
1.798,572.517059168343,398.009735222594,276.693500735286,192.355328460321,133.724038651984,92.9639883466288,64.6278950025111,44.9288470378655,31.2342108012876,21.7137983433465,15.0952761859467,10.4941272607808,7.29544167386541,5.07173849660479,3.52583606693606,2.45113583423698,1.70401197441422,1.18461684921307,0.823537099803484,0.572517059168343
1.799,571.929673847101,397.601389178687,276.409621507214,192.157977665981,133.586841801439,92.8686100844715,64.5615887217474,44.8827513891372,31.2021654383566,21.691520637886,15.0797888855952,10.4833606011442,7.28795676964713,5.06653504511217,3.52221866494313,2.44862104243061,1.70226370926655,1.1834014678766,0.822692175453762,0.571929673847101
1.8,571.342754939771,397.19336738237,276.125967693731,191.96078357824,133.449753892192,92.7733075575202,64.4953350915533,44.8366923427057,31.1701455210786,21.6692606220601,15.0643138829503,10.4726024907846,7.28047780882466,5.06133572542549,3.51860413535193,2.44610824749724,1.7005168323306,1.18218705161491,0.821847922017079,0.571342754939771
1.801,570.756301597926,396.785669243825,275.8425388848,191.763745912041,133.312774726075,92.6780806280095,64.4291340161554,44.7906698319898,31.1381510031669,21.6470182636907,15.0488511556419,10.4618529141506,7.27300478058671,5.05614053002884,3.51499247293744,2.44359744580446,1.69877134108115,1.18097359867251,0.821004338273017,0.570756301597926
1.802,570.170312974955,396.378294174493,275.559334671258,191.56686438294,133.175904105344,92.5829291584685,64.3629853999847,44.7446837905509,31.1061818384338,21.6247935306685,15.0334006813478,10.4511118557238,7.26553767414512,5.05094945142235,3.51138367248582,2.44108863372765,1.69702723299839,1.17976110729762,0.820161423003765,0.570170312974955
1.803,569.584788226047,395.971241587069,275.276354644815,191.370138707095,133.039141832673,92.4878530117189,64.2968891476761,44.6987341520916,31.07423798079,21.6025863909523,15.0179624377935,10.4403793000192,7.25807647873469,5.04576248212215,3.50777772879432,2.4385818076499,1.69528450556786,1.17854957574222,0.81931917499411,0.569584788226047
1.804,568.999726508196,395.5645108955,274.993598398052,191.173568601271,132.90248771116,92.3928520508754,64.2308451640677,44.6528208504562,31.0423193842443,21.5803968125697,15.0025364027516,10.4296552315846,7.25062118361319,5.04057961466031,3.50417463667131,2.43607696396202,1.6935431562805,1.17733900226201,0.818477593031426,0.568999726508197
1.805,568.41512698019,395.158101514981,274.711065524416,190.977153782836,132.765941544322,92.2979261393436,64.1648533542003,44.6069438196296,31.0104260029037,21.5582247636159,14.9871225540425,10.4189396350006,7.24317177806127,5.0354008415848,3.50057439093618,2.43357409906249,1.69180318263254,1.17612938511641,0.817636675905672,0.56841512698019
1.806,567.830988802606,394.752012861953,274.428755618221,190.78089396976,132.629503136092,92.2030751408203,64.0989136233166,44.5611029937374,30.9785577909726,21.5360702122544,14.9717208695334,10.4082324948809,7.23572825138238,5.03022615545948,3.49697698641938,2.43107320935747,1.69006458212557,1.17492072256854,0.816796422409382,0.567830988802606
1.807,567.247311137808,394.346244354095,274.146668274643,190.584788880611,132.493172290822,92.108298919292,64.0330258768612,44.5152983070452,30.946714702753,21.5139331267161,14.9563313271388,10.3975337958717,7.22829059290272,5.02505554886399,3.49338241796233,2.42857429126076,1.6883273522665,1.17371301288521,0.815956831337657,0.567247311137808
1.808,566.66409314994,393.940795410328,273.864803089718,190.388838234558,132.35694881328,92.0135973390343,63.9671900204794,44.4695296939584,30.914896692644,21.4918134752996,14.9409539048201,10.3868435226519,7.22085879197119,5.01988901439377,3.48979068041742,2.42607734119378,1.68659149056753,1.17250625433692,0.815117901488161,0.56666409314994
1.809,566.08133400492,393.535665450804,273.583159660341,190.193041751365,132.220832508647,91.9189702646111,63.9014059600171,44.4237970890217,30.8831037151416,21.4697112263709,14.9255885805855,10.3761616599331,7.21343283795931,5.01472654465996,3.486201768648,2.42358235558556,1.68485699454612,1.17130044519784,0.814279631661109,0.56608133400492
1.81,565.499032870439,393.130853896907,273.301737584263,189.99739915139,132.084823182519,91.8244175608738,63.8356736015198,44.3781004269186,30.8513357248381,21.4476263483629,14.9102353324899,10.3654881924591,7.20601272026115,5.00956813228942,3.48261567752828,2.4210893308727,1.68312386172505,1.17009558374581,0.813442020659265,0.565499032870439
1.811,564.917188915952,392.726360171248,273.020536460085,189.801910155584,131.948920640903,91.7299390929603,63.7699928512324,44.3324396424713,30.8195926764226,21.4255588097757,14.8948941386347,10.3548231050062,7.19859842829329,5.0044137699246,3.47903240194337,2.41859826349935,1.68139208963231,1.16889166826231,0.812605067287931,0.564917188915952
1.812,564.335801312673,392.322183697661,272.739555887264,189.606574485493,131.813124690219,91.6355347262946,63.7043636155988,44.2868146706401,30.7878745246797,21.403508579176,14.8795649771678,10.344166382383,7.19118995149473,4.99926345022359,3.47545193678922,2.41610914991722,1.67966167580114,1.16768869703248,0.811768770354943,0.564335801312673
1.813,563.754869233574,391.918323901203,272.4587954661,189.411391863249,131.677435137295,91.5412043265857,63.6387858012606,44.2412254465232,30.7561812244903,21.3814756251972,14.8642478262832,10.33351800943,7.18378727932685,4.99411716586002,3.47187427697258,2.41362198658552,1.67793261777002,1.16648666834508,0.810933128670661,0.563754869233574
1.814,563.174391853377,391.514780208146,272.178254797744,189.216362011572,131.541851789371,91.4469477598268,63.5732593150573,44.1956719053558,30.7245127308304,21.359459916539,14.8489426642213,10.3228779710203,7.17639040127333,4.98897490952301,3.46829941741099,2.41113676997095,1.67620491308264,1.16528558049249,0.810098141047962,0.563174391853377
1.815,562.594368348548,391.111552045976,271.897933484187,189.021484653773,131.40637445409,91.3527648922944,63.5077840640255,44.1501539825106,30.6928689987714,21.3374614219675,14.8336494692684,10.3122462520585,7.1689993068401,4.98383667391716,3.46472735303274,2.40865349654771,1.67447855928786,1.1640854317707,0.809263806302238,0.562594368348548
1.816,562.014797897297,390.708638843388,271.617831128264,188.826759513742,131.271002939506,91.2586555905481,63.4423599553982,44.1046716134965,30.6612499834797,21.3154801103145,14.8183682197567,10.3016228374814,7.16161398555528,4.9787024517625,3.46115807877685,2.40617216279743,1.67275355393975,1.16288622047933,0.80843012325138,0.562014797897297
1.817,561.435679679567,390.306040030287,271.337947333646,188.632186315957,131.135737054077,91.1646197214291,63.3769868966043,44.0592247339589,30.6296556402165,21.2935159504779,14.8030988940642,10.2910077122574,7.1542344269691,4.97357223579441,3.457591589593,2.40369276520917,1.67102989459754,1.16168794492156,0.807597090715781,0.561435679679567
1.818,560.857012877034,389.903755037779,271.058281704844,188.437764785476,131.000576606664,91.0706571520596,63.3116647952683,44.013813279679,30.5980859243371,21.2715689114212,14.7878414706145,10.280400861387,7.14686062065384,4.96844601876364,3.45402788044156,2.40121530027942,1.66930757882559,1.16049060340416,0.806764707518321,0.560857012877034
1.819,560.278796673098,389.50178329817,270.778833847201,188.243494647935,130.865521406534,90.9767677498425,63.2463935592095,43.9684371865733,30.5665407912913,21.2496389621733,14.7725959278769,10.269802269902,7.13949255620382,4.96332379343621,3.45046694629353,2.39873976451205,1.66758660419344,1.15929419423748,0.805932972484365,0.560278796673099
1.82,559.701030252885,389.100124244964,270.499603366893,188.049375629552,130.730571263352,90.8829513824598,63.1811730964415,43.9230963906936,30.5350201966228,21.2277260718285,14.7573622443658,10.2592119228658,7.13213022323525,4.9582055525934,3.44690878213051,2.3962661544183,1.66586696827571,1.15809871573543,0.805101884441752,0.559701030252885
1.821,559.123712803233,388.698777312859,270.220589870925,187.855407457118,130.595725987189,90.7892079178725,63.1160033151717,43.8777908282264,30.5035240959688,21.2058302095462,14.742140398641,10.2486298053734,7.12477361138623,4.95309128903169,3.44335338294466,2.39379446651676,1.66414866865216,1.15690416621546,0.804271442220794,0.559123712803233
1.822,558.546843512694,388.29774193774,269.94179296713,187.661589858004,130.460985388512,90.6955372243196,63.0508841238008,43.8325204354924,30.47205244506,21.1839513445506,14.7269303693075,10.2380559025511,7.11742271031669,4.94798099556273,3.43980074373868,2.39132469733335,1.66243170290763,1.15571054399858,0.803441644654262,0.558546843512694
1.823,557.970421571527,387.897017556682,269.663212264166,187.467922560149,130.326349278188,90.6019391703171,62.985815430922,43.7872851489464,30.4406051997202,21.1620894461307,14.7117321350152,10.2274901995565,7.1100775097083,4.94287466501329,3.43625085952582,2.3888568434013,1.66071606863205,1.15451784740932,0.802612490577384,0.557970421571527
1.824,557.394446171694,387.496603607943,269.384847371514,187.274405292068,130.191817467482,90.5084136246577,62.920797145321,43.7420849051768,30.4091823158661,21.1402444836402,14.6965456744591,10.2169326815784,7.10273799926442,4.93777229022524,3.43270372532976,2.38639090126113,1.65900176342041,1.15332607477574,0.801783978827837,0.557394446171694
1.825,556.818916506853,387.096499530959,269.106697899473,187.081037782845,130.057389768056,90.4149604564095,62.8558291759749,43.6969196409051,30.377783749507,21.118416426497,14.6813709663786,10.2063833338368,7.09540416871005,4.93267386405546,3.42915933618469,2.38392686746062,1.65728878487276,1.15213522442941,0.800956108245741,0.556818916506853
1.826,556.243831772357,386.696704766345,268.828763459164,186.887819762132,129.923065991965,90.3215795349157,62.790911432052,43.6517892929858,30.3464094567445,21.0966052441834,14.666207989558,10.1958421415825,7.08807600779177,4.92757937937584,3.42561768713518,2.38146473855481,1.65557713059418,1.15094529470539,0.800128877673648,0.556243831772357
1.827,555.669191165245,386.29721875589,268.551043662522,186.694750960151,129.788845951661,90.2282707297936,62.7260438229112,43.6066937984058,30.3150593937724,21.0748109062455,14.6510567228261,10.1853090900976,7.08075350627765,4.92248882907322,3.42207877323622,2.37900451110596,1.65386679819479,1.14975628394226,0.799302285956543,0.555669191165245
1.828,555.094993884241,385.898040942551,268.273538122295,186.501831107686,129.654729459987,90.1350339109336,62.6612262581012,43.5616330942841,30.2837335168764,21.0530333822934,14.6359171450561,10.1747841646946,7.07343665395723,4.91740220604937,3.41854258955317,2.37654618168355,1.65215778528969,1.14856819048206,0.798476331941828,0.555094993884241
1.829,554.521239129748,385.499170770455,267.996246452044,186.309059936087,129.520716330181,90.0418689484991,62.5964586473606,43.5166071178716,30.2524317824335,21.0312726420009,14.6207892351652,10.1642673507173,7.06612544064143,4.91231950322091,3.41500913116171,2.37408974686421,1.65045008949901,1.14738101267032,0.797651014479322,0.554521239129748
1.83,553.947926103842,385.10060768489,267.719168266137,186.116437177267,129.386806375869,89.9487757129251,62.5317409006167,43.4716158065504,30.2211541469124,21.0095286551051,14.6056729721151,10.1537586335397,7.05881985616254,4.90724071351932,3.41147839314786,2.37163520323179,1.64874370844785,1.14619474885602,0.796826332421254,0.553947926103842
1.831,553.375054010269,384.702351132308,267.442303179751,185.923962563698,129.252999411069,89.8557540749178,62.4670729279854,43.4266590978337,30.1899005668727,20.9878013914068,14.5905683349114,10.1432579985668,7.05151989037407,4.90216582989083,3.4079503706079,2.36918254737726,1.64703863976627,1.1450093973916,0.796002284622251,0.553375054010269
1.832,552.802622054441,384.304400560314,267.165650808866,185.731635828414,129.119295250187,89.7628039054536,62.4024546397704,43.3817369293653,30.1586709989649,20.9660908207695,14.5754753026034,10.1327654312338,7.04422553315079,4.89709484529646,3.40442505864836,2.36673177589871,1.64533488108931,1.14382495663295,0.795178869939339,0.552802622054442
1.833,552.23062944343,383.906755417672,266.889210770266,185.539456705004,128.985693708017,89.6699250757788,62.337885946463,43.3368492389195,30.1274653999298,20.9443969131199,14.5603938542845,10.1222809170066,7.03693677438859,4.89202775271191,3.40090245238602,2.36428288540136,1.64363243005692,1.14264142493939,0.794356087231927,0.55223062944343
1.834,551.659075385962,383.509415154294,266.612982681535,185.347424927616,128.85219459974,89.5771174574082,62.2733667587414,43.2919959644002,30.096283726599,20.9227196384476,14.5453239690915,10.1118044413812,7.0296536040045,4.88696454512755,3.39738254694782,2.3618358724975,1.64193128431401,1.14145880067367,0.793533935361812,0.551659075385961
1.835,551.087959092415,383.112379221241,266.336966161052,185.15554023095,128.718797740921,89.4843809221249,62.20889698747,43.247177043841,30.0651259358939,20.9010589668046,14.5302656262049,10.1013359898841,7.02237601193656,4.8819052155484,3.39386533747091,2.3593907338065,1.64023144151037,1.14027708220194,0.79271241319316,0.551087959092415
1.836,550.517279774814,382.715647070717,266.061160827996,184.963802350263,128.585502947513,89.3917153419793,62.1444765436991,43.202392415405,30.0339919848257,20.8794148683054,14.5152188048486,10.0908755480718,7.0151039881438,4.87684975699404,3.39035081910254,2.35694746595478,1.63853289930072,1.13909626789379,0.791891519592509,0.550517279774814
1.837,549.947036646827,382.319218156071,265.785566302338,184.772211021359,128.452310035849,89.2991205892884,62.0801053386646,43.1576420173838,30.0028818304952,20.8577873131269,14.5001834842895,10.0804231015309,7.00783752260616,4.8717981624986,3.3868389870001,2.35450606557578,1.63683565534465,1.13791635612218,0.791071253428759,0.549947036646827
1.838,549.377228923756,381.923091931786,265.510182204838,184.580765980595,128.319218822646,89.2065965366353,62.015783283787,43.1129257881975,29.9717954300927,20.836176271508,14.4851596438382,10.0699786358782,7.00057660532447,4.86675042511073,3.38332983633106,2.35206652930996,1.63513970730664,1.13673734526346,0.790251613573163,0.549377228923757
1.839,548.807855822541,381.527267853483,265.235008157048,184.389466964877,128.186229125002,89.1141430568679,61.9515102906712,43.0682436663946,29.9407327408974,20.8145817137495,14.4701472628478,10.0595421367603,6.99332122632036,4.86170653789353,3.37982336227293,2.34962885380477,1.63344505285601,1.13555923369737,0.789432598899325,0.548807855822541
1.84,548.238916561745,381.131745377916,264.960043781307,184.198313711656,128.053340760398,89.0217600230988,61.8872862711058,43.0235955906512,29.9096937202774,20.7930036102141,14.4551463207148,10.0491135898535,6.98607137563619,4.85666649392454,3.37631956001327,2.34719303571462,1.63175168966694,1.13438201980702,0.788614208283191,0.548238916561745
1.841,547.670410361558,380.736523962964,264.685288700738,184.007305958931,127.920553546689,88.929447308704,61.823111137063,42.9789814997709,29.8786783256894,20.7714419313259,14.4401567968783,10.0386929808642,6.97882704333504,4.85163028629566,3.37281842474962,2.34475907170089,1.63005961541844,1.13320570197886,0.787796440603042,0.547670410361558
1.842,547.10233644379,380.341603067635,264.410742539245,183.816443445243,127.787867302113,88.8372047873228,61.7589848006976,42.9344013326844,29.8476865146785,20.7498966475706,14.42517867082,10.0282802955282,6.97158821950062,4.84659790811317,3.36931995168951,2.34232695843188,1.62836882779434,1.13203027860272,0.786979294739489,0.54710233644379
1.843,546.534694031864,379.946982152059,264.136404921516,183.625725909677,127.655281845283,88.7450323328565,61.6949071743466,42.889855028449,29.8167182448777,20.728367729495,14.4102119220643,10.0178755196111,6.9643548942372,4.84156935249763,3.36582413605041,2.33989669258281,1.62667932448327,1.13085574807175,0.786162769575466,0.546534694031864
1.844,545.967482350814,379.552660677485,263.862275473014,183.435153091858,127.522796995188,88.652929819468,61.6308781705291,42.8453425262487,29.7857734740082,20.7068551477071,14.3952565301782,10.0074786389079,6.95712705766959,4.83654461258389,3.36233097305971,2.3374682708358,1.62499110317867,1.12968210878244,0.785346863996225,0.545967482350814
1.845,545.40070062728,379.15863810628,263.58835381998,183.244724731952,127.390412571193,88.560897121581,61.5668977019452,42.8008637653931,29.7548521598785,20.6853588728758,14.3803124747709,9.99708963924301,6.94990469994307,4.83152368152099,3.35884045795468,2.33504168987983,1.62330416157874,1.12850935913459,0.784531576889325,0.545400700627281
